timestamp,close_spot,high_spot,low_spot,open_spot,volume_spot,close_fut,high_fut,low_fut,open_fut,volume_fut,open_interest_x,LTP,IV,open_interest_y,volume,EMA_5,EMA_15,return_spot,return_fut,futures_basis,PCR_OI,PCR_Vol,IV_avg
2025-10-24 06:10:00+00:00,25837.099609375,25839.400390625,25811.55078125,25812.80078125,0,25862.936708984373,25865.23979101562,25837.362332031247,25838.61358203125,0,10000.0,,,,,25821.716049002487,25826.2858379974,0.0009433171349431113,0.0009433171349428893,0.0009999999999999098,1.0,,
2025-10-24 06:15:00+00:00,25833.44921875,25847.19921875,25833.150390625,25836.900390625,0,25859.282667968742,25873.046417968748,25858.983541015623,25862.737291015623,0,10000.0,,,,,25825.627105584994,25827.181260591475,-0.00014128484544273512,-0.00014128484544295716,0.0009999999999997025,1.0,,
2025-10-24 06:20:00+00:00,25833.5,25850.5,25831.69921875,25833.55078125,0,25859.3335,25876.3505,25857.530917968747,25859.384332031248,0,10000.0,,,,,25828.251403723334,25827.97110301754,1.9657169885167747e-06,1.9657169887388193e-06,0.0010000000000000247,1.0,,
2025-10-24 06:25:00+00:00,25821.80078125,25838.849609375,25821.69921875,25833.05078125,0,25847.622582031247,25864.68845898437,25847.520917968748,25858.88383203125,0,10000.0,,,,,25826.101196232223,25827.199812796596,-0.0004528700621286852,-0.0004528700621287962,0.000999999999999867,1.0,,
2025-10-24 06:30:00+00:00,25821.650390625,25828.19921875,25815.099609375,25821.150390625,0,25847.472041015622,25854.027417968748,25840.91470898437,25846.97154101562,0,10000.0,,,,,25824.61759436315,25826.506135025145,-5.82417261574264e-06,-5.82417261574264e-06,0.0009999999999998985,1.0,,
2025-10-24 06:35:00+00:00,25852.0,25852.44921875,25820.849609375,25822.30078125,0,25877.852,25878.301667968743,25846.67045898437,25848.12308203125,0,10000.0,,,,,25833.74506290877,25829.692868147,0.0011753551347755131,0.0011753551347755131,0.0009999999999999595,1.0,,
2025-10-24 06:40:00+00:00,25850.44921875,25857.849609375,25845.099609375,25851.150390625,0,25876.299667968746,25883.70745898437,25870.94470898437,25877.001541015623,0,10000.0,,,,,25839.31311485585,25832.28741197238,-5.998689656505629e-05,-5.9986896565167314e-05,0.0009999999999998367,1.0,,
2025-10-24 06:45:00+00:00,25840.25,25852.650390625,25838.25,25850.25,0,25866.09025,25878.50304101562,25864.08825,25876.10025,0,10000.0,,,,,25839.6254099039,25833.28273547583,-0.0003945470604279633,-0.00039454706042774124,0.0010000000000000427,1.0,,
2025-10-24 06:50:00+00:00,25868.19921875,25868.400390625,25837.900390625,25840.30078125,0,25894.06741796875,25894.268791015624,25863.738291015623,25866.14108203125,0,10000.0,,,,,25849.150012852602,25837.6472958851,0.0010816156480684125,0.0010816156480684125,0.0009999999999999415,1.0,,
2025-10-24 06:55:00+00:00,25843.55078125,25874.69921875,25841.650390625,25867.849609375,0,25869.394332031246,25900.573917968748,25867.492041015623,25893.71745898437,0,10000.0,,,,,25847.283602318403,25838.385231555712,-0.0009528470571749104,-0.0009528470571750214,0.0009999999999998625,1.0,,
2025-10-24 07:00:00+00:00,25836.849609375,25845.69921875,25831.400390625,25843.400390625,0,25862.68645898437,25871.544917968746,25857.231791015623,25869.243791015622,0,10000.0,,,,,25843.805604670604,25838.193278783125,-0.0002592976457346241,-0.0002592976457345131,0.0009999999999998727,1.0,,
2025-10-24 07:05:00+00:00,25851.900390625,25852.900390625,25836.400390625,25838.650390625,0,25877.752291015626,25878.753291015622,25862.23679101562,25864.489041015622,0,10000.0,,,,,25846.503866655403,25839.90666776336,0.0005825315964427258,0.0005825315964429478,0.0010000000000000315,1.0,,
2025-10-24 07:10:00+00:00,25842.44921875,25853.150390625,25827.0,25851.5,0,25868.291667968748,25879.003541015623,25852.827,25877.3515,0,10000.0,,,,,25845.152317353604,25840.22448663669,-0.000365589056595117,-0.000365589056595228,0.0009999999999999144,1.0,,
2025-10-24 07:15:00+00:00,25835.94921875,25845.69921875,25835.30078125,25841.150390625,0,25861.78516796875,25871.544917968746,25861.136082031247,25866.99154101562,0,10000.0,,,,,25842.08461781907,25839.690078150852,-0.00025152414714946225,-0.00025152414714946225,0.0009999999999999335,1.0,,
2025-10-24 07:20:00+00:00,25816.75,25838.0,25814.55078125,25835.05078125,0,25842.56675,25863.838,25840.365332031248,25860.885832031247,0,10000.0,,,,,25833.639745212713,25836.822568381995,-0.0007431203160930266,-0.0007431203160928046,0.0010000000000000688,1.0,,
2025-10-24 07:25:00+00:00,25810.69921875,25821.5,25806.0,25816.75,0,25836.509917968742,25847.3215,25831.806,25842.56675,0,10000.0,,,,,25825.99290305848,25833.557149677996,-0.00023437424346595126,-0.00023437424346628433,0.0009999999999996988,1.0,,
2025-10-24 07:30:00+00:00,25822.900390625,25824.099609375,25807.80078125,25810.75,0,25848.723291015624,25849.923708984374,25833.608582031247,25836.56075,0,10000.0,,,,,25824.962065580658,25832.22505479637,0.0004727176033316738,0.00047271760333189583,0.0009999999999999436,1.0,,
2025-10-24 07:35:00+00:00,25817.44921875,25825.75,25807.0,25822.75,0,25843.266667968743,25851.57575,25832.807,25848.57275,0,10000.0,,,,,25822.457783303773,25830.378075290573,-0.00021109835814492328,-0.00021109835814514533,0.000999999999999717,1.0,,
2025-10-24 07:40:00+00:00,25825.94921875,25826.94921875,25814.0,25816.69921875,0,25851.775167968743,25852.776167968743,25839.814,25842.515917968747,0,10000.0,,,,,25823.621595119184,25829.824468223,0.0003292346942558311,0.0003292346942558311,0.0009999999999997138,1.0,,
2025-10-24 07:45:00+00:00,25810.5,25831.099609375,25802.25,25826.400390625,0,25836.3105,25856.93070898437,25828.05225,25852.226791015622,0,10000.0,,,,,25819.24773007946,25827.408909695125,-0.0005982052632080848,-0.0005982052632077517,0.0009999999999999842,1.0,,
2025-10-24 07:50:00+00:00,25792.80078125,25817.349609375,25789.44921875,25809.599609375,0,25818.593582031248,25843.166958984373,25815.238667968748,25835.409208984373,0,10000.0,,,,,25810.43208046964,25823.082893639483,-0.0006857371515468502,-0.0006857371515469612,0.0009999999999999198,1.0,,
2025-10-24 07:55:00+00:00,25771.5,25797.900390625,25770.400390625,25792.80078125,0,25797.2715,25823.698291015626,25796.170791015626,25818.593582031248,0,10000.0,,,,,25797.454720313097,25816.635031934547,-0.0008258421189173415,-0.0008258421189173415,0.0009999999999999582,1.0,,
2025-10-24 08:00:00+00:00,25755.900390625,25784.80078125,25755.900390625,25771.0,0,25781.65629101562,25810.585582031246,25781.65629101562,25796.771,0,10000.0,,,,,25783.603277083734,25809.043201770855,-0.0006053046727975131,-0.0006053046727976241,0.0009999999999998372,1.0,,
2025-10-24 08:05:00+00:00,25736.0,25774.099609375,25732.55078125,25755.55078125,0,25761.736,25799.87370898437,25758.28333203125,25781.306332031247,0,10000.0,,,,,25767.735518055822,25799.912801549497,-0.0007726536569555575,-0.0007726536569553355,0.0010000000000000306,1.0,,
2025-10-24 08:10:00+00:00,25724.400390625,25745.55078125,25722.0,25736.44921875,0,25750.124791015623,25771.29633203125,25747.722,25762.185667968748,0,10000.0,,,,,25753.290475578884,25790.473750183934,-0.0004507153160941968,-0.0004507153160943078,0.0009999999999999413,1.0,,
2025-10-24 08:15:00+00:00,25730.0,25737.5,25723.349609375,25724.400390625,0,25755.73,25763.2375,25749.07295898437,25750.124791015623,0,10000.0,,,,,25745.52698371926,25782.91453141094,0.00021767696389307645,0.00021767696389307645,0.000999999999999983,1.0,,
2025-10-24 08:20:00+00:00,25739.900390625,25739.900390625,25718.650390625,25730.150390625,0,25765.64029101562,25765.64029101562,25744.369041015623,25755.880541015624,0,10000.0,,,,,25743.65145268784,25777.5377638127,0.00038478004760977846,0.0003847800476095564,0.000999999999999852,1.0,,
2025-10-24 08:25:00+00:00,25739.599609375,25747.25,25728.150390625,25740.05078125,0,25765.339208984373,25772.99725,25753.878541015623,25765.790832031245,0,10000.0,,,,,25742.30083825023,25772.795494507987,-1.1685408468409264e-05,-1.1685408468298242e-05,0.0009999999999999152,1.0,,
2025-10-24 08:30:00+00:00,25743.849609375,25746.30078125,25733.75,25739.44921875,0,25769.59345898437,25772.047082031248,25759.48375,25765.18866796875,0,10000.0,,,,,25742.817095291823,25769.177258866363,0.00016511523351181445,0.0001651152335115924,0.0009999999999998428,1.0,,
2025-10-24 08:35:00+00:00,25744.69921875,25753.150390625,25736.19921875,25744.0,0,25770.443917968747,25778.90354101562,25761.935417968747,25769.744,0,10000.0,,,,,25743.444469777885,25766.117503851816,3.300242146742072e-05,3.300242146742072e-05,0.0009999999999998825,1.0,,
2025-10-24 08:40:00+00:00,25755.400390625,25774.400390625,25744.55078125,25744.599609375,0,25781.155791015623,25800.174791015623,25770.295332031248,25770.34420898437,0,10000.0,,,,,25747.429776726924,25764.777864698463,0.0004156650572637588,0.0004156650572637588,0.000999999999999904,1.0,,
2025-10-24 08:45:00+00:00,25763.5,25773.30078125,25754.5,25755.400390625,0,25789.2635,25799.07408203125,25780.254499999995,25781.155791015623,0,10000.0,,,,,25752.78651781795,25764.618131611154,0.00031448198250294546,0.00031448198250294546,0.0010000000000000362,1.0,,
2025-10-24 08:50:00+00:00,25764.650390625,25773.55078125,25749.55078125,25763.5,0,25790.41504101562,25799.324332031247,25775.300332031245,25789.2635,0,10000.0,,,,,25756.74114208697,25764.622163987886,4.465195431513358e-05,4.465195431513358e-05,0.0009999999999998712,1.0,,
2025-10-24 08:55:00+00:00,25775.599609375,25779.69921875,25761.94921875,25764.349609375,0,25801.375208984373,25805.478917968747,25787.711167968748,25790.113958984373,0,10000.0,,,,,25763.027297849647,25765.994344661274,0.0004249705928081049,0.00042497059280832694,0.0009999999999999176,1.0,,
2025-10-24 09:00:00+00:00,25759.400390625,25784.30078125,25757.19921875,25776.349609375,0,25785.159791015623,25810.085082031248,25782.956417968748,25802.12595898437,0,10000.0,,,,,25761.818328774767,25765.17010040674,-0.0006284710732435972,-0.0006284710732434862,0.0009999999999999356,1.0,,
2025-10-24 09:05:00+00:00,25750.55078125,25774.05078125,25748.400390625,25758.349609375,0,25776.30133203125,25799.82483203125,25774.14879101562,25784.10795898437,0,10000.0,,,,,25758.062479599845,25763.342685512147,-0.00034354873330910696,-0.00034354873330899593,0.000999999999999974,1.0,,
2025-10-24 09:10:00+00:00,25752.5,25758.650390625,25747.900390625,25749.80078125,0,25778.2525,25784.40904101562,25773.648291015623,25775.550582031246,0,10000.0,,,,,25756.208319733232,25761.987349823128,7.569619642544545e-05,7.569619642544545e-05,0.000999999999999949,1.0,,
2025-10-24 09:15:00+00:00,25747.0,25763.0,25741.099609375,25751.599609375,0,25772.747,25788.762999999995,25766.84070898437,25777.35120898437,0,10000.0,,,,,25753.138879822156,25760.11393109524,-0.00021357149791279006,-0.00021357149791279006,0.0009999999999999762,1.0,,
2025-10-24 09:20:00+00:00,25748.5,25749.349609375,25737.94921875,25747.55078125,0,25774.2485,25775.09895898437,25763.687167968747,25773.29833203125,0,10000.0,,,,,25751.592586548104,25758.662189708335,5.8259214665845604e-05,5.8259214665845604e-05,0.0010000000000000588,1.0,,
2025-10-24 09:25:00+00:00,25744.099609375,25752.150390625,25739.69921875,25748.75,0,25769.84370898437,25777.90254101562,25765.438917968742,25774.49875,0,10000.0,,,,,25749.094927490405,25756.84186716667,-0.0001708989115870585,-0.00017089891158739157,0.000999999999999739,1.0,,
2025-10-24 09:30:00+00:00,25794.05078125,25803.349609375,25745.44921875,25745.44921875,0,25819.844832031245,25829.15295898437,25771.194667968743,25771.194667968743,0,10000.0,,,,,25764.080212076937,25761.492981427087,0.0019402959370469208,0.0019402959370469208,0.000999999999999824,1.0,,
2025-10-24 09:35:00+00:00,25804.80078125,25806.05078125,25793.55078125,25794.69921875,0,25830.605582031247,25831.856832031248,25819.344332031247,25820.493917968743,0,10000.0,,,,,25777.653735134627,25766.90645640495,0.0004167627679407815,0.0004167627679407815,0.0009999999999998736,1.0,,
2025-10-24 09:40:00+00:00,25799.5,25807.75,25787.900390625,25806.349609375,0,25825.2995,25833.55775,25813.688291015624,25832.15595898437,0,10000.0,,,,,25784.935823423086,25770.980649354333,-0.00020541841399723815,-0.00020541841399712713,0.0010000000000000384,1.0,,
2025-10-24 09:45:00+00:00,25804.94921875,25805.599609375,25798.30078125,25798.94921875,0,25830.754167968746,25831.40520898437,25824.099082031247,25824.748167968748,0,10000.0,,,,,25791.606955198724,25775.22672052879,0.00021121412236668746,0.00021121412236646542,0.0009999999999998298,1.0,,
2025-10-24 09:50:00+00:00,25796.44921875,25809.25,25791.75,25804.650390625,0,25822.245667968746,25835.05925,25817.54175,25830.455041015623,0,10000.0,,,,,25793.22104304915,25777.87953280644,-0.00032939417659549886,-0.00032939417659549886,0.000999999999999833,1.0,,
2025-10-24 09:55:00+00:00,25797.44921875,25804.69921875,25790.150390625,25797.400390625,0,25823.246667968742,25830.50391796875,25815.94054101562,25823.197791015624,0,10000.0,,,,,25794.630434949435,25780.325743549387,3.8765025043518975e-05,3.8765025043518975e-05,0.0009999999999997,1.0,,
2025-10-27 03:45:00+00:00,25861.400390625,25877.599609375,25828.099609375,25851.94921875,0,25887.261791015622,25903.47720898437,25853.92770898437,25877.801167968748,0,10000.0,,,,,25816.887086841292,25790.46007443384,0.002478972681861924,0.002478972681862146,0.0009999999999998953,1.0,,
2025-10-27 03:50:00+00:00,25880.94921875,25882.900390625,25862.849609375,25862.849609375,0,25906.830167968747,25908.78329101562,25888.712458984373,25888.712458984373,0,10000.0,,,,,25838.241130810864,25801.77121747336,0.0007559075622249889,0.0007559075622249889,0.0009999999999998662,1.0,,
2025-10-27 03:55:00+00:00,25889.05078125,25891.0,25867.25,25880.099609375,0,25914.939832031247,25916.891,25893.11725,25905.97970898437,0,10000.0,,,,,25855.177680957244,25812.68116294544,0.0003130318919728481,0.0003130318919728481,0.0009999999999998697,1.0,,
2025-10-27 04:00:00+00:00,25896.55078125,25899.25,25880.94921875,25889.150390625,0,25922.447332031246,25925.14925,25906.830167968747,25915.039541015623,0,10000.0,,,,,25868.968714388164,25823.16486523351,0.000289697759233043,0.000289697759233043,0.0009999999999998584,1.0,,
2025-10-27 04:05:00+00:00,25921.5,25927.0,25895.94921875,25897.05078125,0,25947.4215,25952.927,25921.845167968742,25922.94783203125,0,10000.0,,,,,25886.479142925444,25835.456757079322,0.0009634186019886748,0.0009634186019888968,0.0010000000000000145,1.0,,
2025-10-27 04:10:00+00:00,25937.19921875,25944.650390625,25919.75,25921.69921875,0,25963.136417968748,25970.595041015626,25945.66975,25947.620917968747,0,10000.0,,,,,25903.385834866967,25848.174564788158,0.0006056446868429877,0.0006056446868427656,0.0009999999999999226,1.0,,
2025-10-27 04:15:00+00:00,25941.80078125,25942.44921875,25926.30078125,25937.400390625,0,25967.74258203125,25968.391667968743,25952.227082031248,25963.337791015623,0,10000.0,,,,,25916.190816994647,25859.87784184589,0.00017741169588858519,0.00017741169588858519,0.0009999999999999686,1.0,,
2025-10-27 04:20:00+00:00,25943.25,25945.19921875,25926.55078125,25941.650390625,0,25969.19325,25971.144417968742,25952.47733203125,25967.59204101562,0,10000.0,,,,,25925.2105446631,25870.299361615154,5.586423094605664e-05,5.586423094605664e-05,0.00100000000000001,1.0,,
2025-10-27 04:25:00+00:00,25935.849609375,25946.44921875,25931.650390625,25943.44921875,0,25961.785458984374,25972.395667968747,25957.582041015623,25969.392667968747,0,10000.0,,,,,25928.75689956707,25878.493142585136,-0.0002852530282443366,-0.00028525302824444765,0.0009999999999999495,1.0,,
2025-10-27 04:30:00+00:00,25929.94921875,25942.400390625,25920.69921875,25935.75,0,25955.879167968746,25968.34279101562,25946.619917968743,25961.68575,0,10000.0,,,,,25929.154339294717,25884.925152105745,-0.00022749941543720453,-0.00022749941543731556,0.0009999999999998305,1.0,,
2025-10-27 04:35:00+00:00,25964.19921875,25967.44921875,25926.599609375,25930.25,0,25990.163417968743,25993.416667968748,25952.52620898437,25956.18025,0,10000.0,,,,,25940.835965779814,25894.834410436277,0.001320866451031577,0.001320866451031577,0.0009999999999997142,1.0,,
2025-10-27 04:40:00+00:00,25961.849609375,25974.849609375,25955.69921875,25964.349609375,0,25987.81145898437,26000.82445898437,25981.654917968743,25990.31395898437,0,10000.0,,,,,25947.84051364488,25903.211310303617,-9.049419761431032e-05,-9.04941976141993e-05,0.0009999999999998734,1.0,,
2025-10-27 04:45:00+00:00,25966.5,25970.19921875,25957.25,25962.75,0,25992.4665,25996.169417968747,25983.20725,25988.71275,0,10000.0,,,,,25954.060342429922,25911.122396515664,0.00017912401061437322,0.00017912401061459526,0.0009999999999999473,1.0,,
2025-10-27 04:50:00+00:00,25975.30078125,25976.650390625,25964.349609375,25965.75,0,26001.276082031247,26002.62704101562,25990.31395898437,25991.71575,0,10000.0,,,,,25961.140488703284,25919.144694607457,0.00033892828259496355,0.0003389282825947415,0.0009999999999998812,1.0,,
2025-10-27 04:55:00+00:00,25970.25,25978.650390625,25964.900390625,25974.900390625,0,25996.22025,26004.62904101562,25990.865291015623,26000.87529101562,0,10000.0,,,,,25964.17699246886,25925.532857781523,-0.00019444553472292014,-0.00019444553472292014,0.0009999999999999417,1.0,,
2025-10-27 05:00:00+00:00,25965.05078125,25971.150390625,25956.75,25969.80078125,0,25991.015832031248,25997.121541015626,25982.70675,25995.770582031248,0,10000.0,,,,,25964.468255395906,25930.472598215085,-0.00020019902580836746,-0.00020019902580836746,0.000999999999999906,1.0,,
2025-10-27 05:05:00+00:00,25957.30078125,25965.55078125,25946.75,25965.55078125,0,25983.258082031247,25991.51633203125,25972.69675,25991.51633203125,0,10000.0,,,,,25962.079097347272,25933.826121094447,-0.00029847813760475184,-0.00029847813760475184,0.00099999999999988,1.0,,
2025-10-27 05:10:00+00:00,25963.5,25966.900390625,25955.94921875,25957.5,0,25989.4635,25992.867291015624,25981.905167968747,25983.4575,0,10000.0,,,,,25962.55273156485,25937.53535595764,0.00023882370521666196,0.000238823705216884,0.001000000000000064,1.0,,
2025-10-27 05:15:00+00:00,25956.849609375,25966.44921875,25956.19921875,25963.75,0,25982.80645898437,25992.415667968748,25982.15541796875,25989.713749999995,0,10000.0,,,,,25960.651690834904,25939.94963763481,-0.000256143841354195,-0.00025614384135441703,0.0009999999999998341,1.0,,
2025-10-27 05:20:00+00:00,25955.80078125,25966.0,25949.55078125,25957.5,0,25981.75658203125,25991.966,25975.500332031246,25983.4575,0,10000.0,,,,,25959.03472097327,25941.93103058671,-4.040660329673873e-05,-4.040660329662771e-05,0.0009999999999999382,1.0,,
2025-10-27 05:25:00+00:00,25966.44921875,25967.80078125,25952.150390625,25955.30078125,0,25992.415667968748,25993.768582031247,25978.10254101562,25981.256082031246,0,10000.0,,,,,25961.506220232186,25944.995804107122,0.0004102527057339156,0.0004102527057339156,0.000999999999999907,1.0,,
2025-10-27 05:30:00+00:00,25967.69921875,25979.400390625,25960.44921875,25966.55078125,0,25993.66691796875,26005.37979101562,25986.409667968743,25992.51733203125,0,10000.0,,,,,25963.57055307146,25947.833730937484,4.8139042403194665e-05,4.8139042403194665e-05,0.0009999999999999519,1.0,,
2025-10-27 05:35:00+00:00,25970.69921875,25976.05078125,25960.30078125,25968.900390625,0,25996.669917968746,26002.02683203125,25986.261082031247,25994.86929101562,0,10000.0,,,,,25965.946774964308,25950.69191691405,0.00011552814035353798,0.00011552814035331593,0.0009999999999998352,1.0,,
